T550,x,y,lon,lat
1.0704,786,2541,-60.794086846509686,-3.534174991077066
1.0655999,786,2542,-60.79135684651658,-3.534795991075498
1.0608,786,2543,-60.78862784652347,-3.53541699107393
1.0275,786,2544,-60.785373846531684,-3.531119991084779
1.0277,786,2545,-60.782659846538536,-3.531738991083216
1.0279,786,2546,-60.77994884654538,-3.532356991081656
1.0281,786,2547,-60.77724384655221,-3.5329729910801007
1.0282999,786,2548,-60.77454184655903,-3.533587991078548
1.0284,786,2549,-60.77184184656585,-3.5342039910769927
1.0286,786,2550,-60.76914484657266,-3.5348179910754425
1.0286,786,2551,-60.76914484657266,-3.5348179910754425
1.0288,786,2552,-60.76644984657946,-3.5354319910738923
1.0289999,786,2553,-60.76375384658627,-3.536045991072342
1.1553,787,2503,-60.88479184628068,-3.5162669911222793
1.1510999,787,2504,-60.88204284628762,-3.5168919911207013
1.1468999,787,2505,-60.87929284629456,-3.517517991119121
1.1425999,787,2506,-60.876534846301524,-3.5181459911175352
1.1384,787,2507,-60.87379184630845,-3.51876999111596
1.1342,787,2508,-60.87104984631537,-3.5193939911143843
1.13,787,2509,-60.86831084632229,-3.5200169911128114
1.13,787,2510,-60.86831084632229,-3.5200169911128114
1.1258,787,2511,-60.86555784632924,-3.5206439911112284
1.1215999,787,2512,-60.86280484633619,-3.521269991109648
1.1207,787,2513,-60.86005584634313,-3.5218959911080674
1.1198,787,2514,-60.857308846350065,-3.5225209911064894
1.1189,787,2515,-60.854563846356996,-3.5231459911049114
1.118,787,2516,-60.851854846363835,-3.523761991103356
1.118,787,2517,-60.851854846363835,-3.523761991103356
1.1171,787,2518,-60.84912084637074,-3.524383991101786
1.1162,787,2519,-60.84638784637764,-3.5250059911002154
1.1152999,787,2520,-60.8436308463846,-3.5256329910986324
1.1144,787,2521,-60.84090184639149,-3.5262539910970645
1.1136,787,2522,-60.83817384639838,-3.5268749910954966
1.1127,787,2523,-60.83545484640524,-3.527493991093934
1.1118,787,2524,-60.8327388464121,-3.5281119910923735
1.1118,787,2525,-60.8327388464121,-3.5281119910923735
1.1108999,787,2526,-60.83002584641895,-3.5287289910908157
1.0622,787,2542,-60.79193784651511,-3.5373939910689387
1.058,787,2543,-60.78918584652206,-3.538019991067358
1.0268999,787,2544,-60.78595484653022,-3.5337179910782197
1.0267,787,2545,-60.78324484653706,-3.534334991076662
1.0265,787,2546,-60.780536846543896,-3.534951991075104
1.0263,787,2547,-60.77783384655072,-3.535567991073549
1.0260999,787,2548,-60.77513284655754,-3.5361839910719937
1.026,787,2549,-60.772433846564354,-3.536798991070441
1.0258,787,2550,-60.76973684657116,-3.5374129910688907
1.0258,787,2551,-60.76973684657116,-3.5374129910688907
1.0256,787,2552,-60.767026846578005,-3.5380309910673304
1.0253999,787,2553,-60.764329846584815,-3.5386449910657802
1.1539999,788,2502,-60.88811484627229,-3.518239991117298
1.1502,788,2503,-60.885378846279195,-3.518862991115725
1.1464,788,2504,-60.88262684628614,-3.5194889911141445
1.1425999,788,2505,-60.87987484629309,-3.520114991112564
1.1387,788,2506,-60.87711584630006,-3.5207429911109784
1.1349,788,2507,-60.87438884630694,-3.5213639911094106
1.1310999,788,2508,-60.87164884631386,-3.5219869911078376
1.1273,788,2509,-60.8688988463208,-3.522612991106257
1.1273,788,2510,-60.8688988463208,-3.522612991106257
1.1234,788,2511,-60.86614684632775,-3.523239991104674
1.1195999,788,2512,-60.8633938463347,-3.5238659911030936
1.1182,788,2513,-60.86064484634164,-3.524491991101513
1.1166999,788,2514,-60.857898846348576,-3.5251159910999377
1.1152999,788,2515,-60.855153846355506,-3.5257409910983597
1.1139,788,2516,-60.85244284636235,-3.526357991096802
1.1139,788,2517,-60.85244284636235,-3.526357991096802
1.1123999,788,2518,-60.84970884636925,-3.5269799910952315
1.111,788,2519,-60.846974846376156,-3.527601991093661
1.1094999,788,2520,-60.84421784638312,-3.528228991092078
1.1080999,788,2521,-60.84149084639,-3.5288499910905102
1.1067,788,2522,-60.83876784639688,-3.529469991088945
1.1051999,788,2523,-60.83605084640374,-3.5300879910873846
1.0623,788,2541,-60.79522584650681,-3.539374991063937
1.0587,788,2542,-60.79250084651369,-3.539994991062372
1.0551,788,2543,-60.789777846520565,-3.5406149910608065
1.0261999,788,2544,-60.786533846528755,-3.5363159910716604
1.0257,788,2545,-60.78382784653559,-3.536931991070105
1.0251,788,2546,-60.781123846542414,-3.5375489910685474
1.0246,788,2547,-60.778421846549236,-3.5381639910669946
1.0239999,788,2548,-60.77572184655605,-3.538778991065442
1.0235,788,2549,-60.77302084656287,-3.5393949910638867
1.0229,788,2550,-60.77030884656972,-3.5400129910623264
1.0229,788,2551,-60.77030884656972,-3.5400129910623264
1.0224,788,2552,-60.76761084657653,-3.540626991060776
1.1486,789,2501,-60.8887028462708,-3.520834991110746
1.1486,789,2502,-60.8887028462708,-3.520834991110746
1.1451,789,2503,-60.88596784627771,-3.5214579911091732
1.1417,789,2504,-60.883215846284656,-3.5220839911075927
1.1314,789,2507,-60.87497984630545,-3.523958991102859
1.128,789,2508,-60.87223884631237,-3.5245829911012834
1.1211,789,2511,-60.86673684632626,-3.5258349910981224
1.1177,789,2512,-60.863982846333215,-3.526460991096542
1.1157,789,2513,-60.86123184634016,-3.5270869910949614
1.1136999,789,2514,-60.85848684634709,-3.5277119910933834
1.1116999,789,2515,-60.85574384635402,-3.528335991091808
1.1097,789,2516,-60.853030846360866,-3.5289539910902477
1.1097,789,2517,-60.853030846360866,-3.5289539910902477
1.1077,789,2518,-60.850270846367835,-3.529581991088662
1.1057,789,2519,-60.84754084637473,-3.5302029910870942
1.1036999,789,2520,-60.84481484638161,-3.530822991085529
1.1018,789,2521,-60.84209284638848,-3.5314429910839635
1.0998,789,2522,-60.83937184639535,-3.5320619910824007
1.0978,789,2523,-60.836653846402214,-3.5326799910808404
1.0957999,789,2524,-60.83393584640908,-3.53329799107928
1.0957999,789,2525,-60.83393584640908,-3.53329799107928
1.0582,789,2541,-60.79580784650534,-3.541972991057378
1.0553,789,2542,-60.79308684651221,-3.542591991055815
1.0523,789,2543,-60.790367846519075,-3.5432099910542547
1.0256,789,2544,-60.787119846527276,-3.538911991065106
1.0246999,789,2545,-60.7844168465341,-3.539527991063551
1.0238,789,2546,-60.78171284654093,-3.5401439910619956
1.0228,789,2547,-60.77900984654775,-3.5407599910604404
1.0218999,789,2548,-60.77630784655457,-3.541375991058885
1.021,789,2549,-60.773605846561395,-3.5419909910573324
1.0201,789,2550,-60.77090384656822,-3.542606991055777
1.0201,789,2551,-60.77090384656822,-3.542606991055777
1.0191,789,2552,-60.76819484657506,-3.5432239910542194
1.1462,790,2500,-60.89204984626235,-3.5228029911057774
1.1431,790,2501,-60.88930484626928,-3.5234279911041995
1.1431,790,2502,-60.88930484626928,-3.5234279911041995
1.1401,790,2503,-60.886558846276216,-3.5240529911026215
1.137,790,2504,-60.88380884628316,-3.524678991101041
1.1309,790,2506,-60.87831584629703,-3.525928991097885
1.1279,790,2507,-60.87557284630395,-3.5265529910963096
1.1218,790,2509,-60.87008384631781,-3.5278029910931537
1.1218,790,2510,-60.87008384631781,-3.5278029910931537
1.1187,790,2511,-60.86732784632477,-3.5284299910915706
1.1157,790,2512,-60.86457184633173,-3.5290569910899876
1.1132,790,2513,-60.861819846338676,-3.529682991088407
1.1106,790,2514,-60.859075846345604,-3.530307991086829
1.1080999,790,2515,-60.856334846352524,-3.530930991085256
1.1056,790,2516,-60.85359684635944,-3.5315539910836833
1.1056,790,2517,-60.85359684635944,-3.5315539910836833
1.1029999,790,2518,-60.85086684636633,-3.532175991082113
1.1005,790,2519,-60.848139846373215,-3.5327959910805475
1.0979999,790,2520,-60.84541584638009,-3.533415991078982
1.0954,790,2521,-60.84269584638696,-3.5340349910774194
1.0928999,790,2522,-60.839976846393824,-3.5346539910758565
1.0565,790,2539,-60.79911884649698,-3.543948991052389
1.0565,790,2540,-60.79911884649698,-3.543948991052389
1.0541999,790,2541,-60.79638984650387,-3.544569991050821
1.0518,790,2542,-60.793670846510736,-3.5451879910492607
1.0494,790,2543,-60.79095684651759,-3.5458059910477004
1.025,790,2544,-60.787713846525776,-3.5415069910585544
1.0237,790,2545,-60.785008846532605,-3.542122991056999
1.0224,790,2546,-60.782303846539435,-3.542738991055444
1.0210999,790,2547,-60.77959784654627,-3.543355991053886
1.0198,790,2548,-60.77689484655309,-3.543971991052331
1.0185,790,2549,-60.774191846559916,-3.5445879910507756
1.0172,790,2550,-60.77148884656674,-3.5452039910492203
1.0172,790,2551,-60.77148884656674,-3.5452039910492203
1.143,791,2499,-60.895383846253935,-3.524773991100801
1.1402999,791,2500,-60.89263784626087,-3.525398991099223
1.1377,791,2501,-60.8898928462678,-3.526023991097645
1.1377,791,2502,-60.8898928462678,-3.526023991097645
1.135,791,2503,-60.88714884627473,-3.5266479910960697
1.1323,791,2504,-60.884400846281665,-3.5272739910944892
1.1244,791,2507,-60.876165846302456,-3.529147991089758
1.119,791,2509,-60.87066684631634,-3.5303989910865994
1.119,791,2510,-60.87066684631634,-3.5303989910865994
1.1164,791,2511,-60.8679098463233,-3.531026991085014
1.1136999,791,2512,-60.86515684633025,-3.5316529910834333
1.1106,791,2513,-60.862406846337194,-3.532278991081853
1.1076,791,2514,-60.859665846344114,-3.5329029910802774
1.1044999,791,2515,-60.85692584635103,-3.5335259910787045
1.1014,791,2516,-60.85418884635794,-3.5341489910771315
1.1014,791,2517,-60.85418884635794,-3.5341489910771315
1.0983,791,2518,-60.85146184636483,-3.5347699910755637
1.0952,791,2519,-60.848737846371705,-3.5353899910739983
1.0921999,791,2520,-60.846016846378575,-3.5360089910724355
1.0536,791,2538,-60.802431846488616,-3.5459249910474
1.0518,791,2539,-60.79970084649551,-3.546545991045832
1.0518,791,2540,-60.79970084649551,-3.546545991045832
1.0501,791,2541,-60.7969718465024,-3.5471669910442643
1.0483,791,2542,-60.79425184650927,-3.5477859910427014
1.0466,791,2543,-60.791539846516116,-3.5484029910411437
1.0244,791,2544,-60.78830684652428,-3.544100991052005
1.0227,791,2545,-60.78560184653111,-3.5447179910504474
1.021,791,2546,-60.782893846537945,-3.5453349910488896
1.0194,791,2547,-60.78017484654481,-3.545953991047327
1.0177,791,2548,-60.77749384655158,-3.546564991045784
1.016,791,2549,-60.7747908465584,-3.547180991044229
1.0143,791,2550,-60.77208784656523,-3.5477969910426737
1.1413,792,2497,-60.90145384623861,-3.5261219910973978
1.1389999,792,2498,-60.89870584624555,-3.52674699109582
1.1366999,792,2499,-60.895957846252486,-3.5273729910942393
1.1345,792,2500,-60.893225846259384,-3.5279939910926714
1.1322,792,2501,-60.890480846266314,-3.5286189910910934
1.1322,792,2502,-60.890480846266314,-3.5286189910910934
1.1299,792,2503,-60.88773684627324,-3.5292439910895155
1.1230999,792,2506,-60.879492846294056,-3.531119991084779
1.1208,792,2507,-60.876741846301,-3.5317459910831985
1.1186,792,2508,-60.87398984630795,-3.5323729910816155
1.1163,792,2509,-60.8712378463149,-3.532998991080035
1.1163,792,2510,-60.8712378463149,-3.532998991080035
1.114,792,2511,-60.868486846321844,-3.5336249910784545
1.1118,792,2512,-60.86573884632878,-3.5342499910768765
1.1080999,792,2513,-60.86299484633571,-3.5348749910752986
1.1044999,792,2514,-60.86025484634263,-3.5354979910737256
1.1008999,792,2515,-60.85751684634954,-3.5361209910721527
1.0971999,792,2516,-60.85478084635645,-3.53674399107058
1.0971999,792,2517,-60.85478084635645,-3.53674399107058
1.0935999,792,2518,-60.85205484636333,-3.5373639910690144
1.0899999,792,2519,-60.8493348463702,-3.5379829910674516
1.0472,792,2539,-60.80027884649405,-3.549143991039273
1.0472,792,2540,-60.80027884649405,-3.549143991039273
1.046,792,2541,-60.797552846500935,-3.549764991037705
1.0449,792,2542,-60.7948328465078,-3.5503829910361446
1.0438,792,2543,-60.79212184651465,-3.550999991034587
1.0238,792,2544,-60.78889684652279,-3.546696991045451
1.0217,792,2545,-60.78617984652965,-3.547315991043888
1.0196999,792,2546,-60.78347084653649,-3.5479329910423303
1.0175999,792,2547,-60.78076384654332,-3.5485499910407725
1.0156,792,2548,-60.778081846550094,-3.54916099103923
1.0135,792,2549,-60.77537884655692,-3.5497769910376746
1.0115,792,2550,-60.772674846563746,-3.5503929910361194
1.1362,793,2496,-60.90480384623015,-3.5280889910924316
1.1343,793,2497,-60.90204084623713,-3.5287179910908435
1.1323999,793,2498,-60.89930684624403,-3.529339991089273
1.1305,793,2499,-60.896556846250974,-3.5299659910876926
1.1286,793,2500,-60.89380884625791,-3.5305909910861146
1.1266999,793,2501,-60.891062846264845,-3.531216991084534
1.1266999,793,2502,-60.891062846264845,-3.531216991084534
1.1192,793,2506,-60.8800708462926,-3.5337179910782197
1.1172999,793,2507,-60.87731784629955,-3.5343449910766367
1.1154,793,2508,-60.8745638463065,-3.5349719910750537
1.1136,793,2509,-60.871809846313454,-3.535597991073473
1.1136,793,2510,-60.871809846313454,-3.535597991073473
1.1116999,793,2511,-60.869060846320394,-3.5362239910718927
1.1098,793,2512,-60.86631784632732,-3.536847991070317
1.1056,793,2513,-60.86357984633423,-3.5374709910687443
1.1014,793,2514,-60.86084484634114,-3.5380939910671714
1.0972999,793,2515,-60.85811184634804,-3.538715991065601
1.0931,793,2516,-60.85538184635493,-3.539336991064033
1.0931,793,2517,-60.85538184635493,-3.539336991064033
1.0889,793,2518,-60.85265584636181,-3.5399569910624678
1.043,793,2538,-60.80358284648571,-3.551121991034279
1.0425,793,2539,-60.80085684649259,-3.551742991032711
1.0425,793,2540,-60.80085684649259,-3.551742991032711
1.0419999,793,2541,-60.79813184649947,-3.5523629910311456
1.0414,793,2542,-60.79541184650634,-3.5529809910295853
1.0409,793,2543,-60.79270284651318,-3.5535979910280275
1.0231,793,2544,-60.789480846521315,-3.5492929910388966
1.0207,793,2545,-60.78676684652817,-3.549911991037334
1.0182999,793,2546,-60.784058846535004,-3.550528991035776
1.0159,793,2547,-60.78135184654184,-3.5511459910342182
1.0135,793,2548,-60.77867084654861,-3.5517569910326756
1.0109999,793,2549,-60.77596584655544,-3.5523729910311204
1.1302999,794,2495,-60.90813984622173,-3.530058991087458
1.1287999,794,2496,-60.905388846228675,-3.5306849910858773
1.1273,794,2497,-60.90263784623562,-3.531310991084297
1.1258,794,2498,-60.89988584624257,-3.531937991082714
1.1243,794,2499,-60.897134846249514,-3.5325639910811333
1.1228,794,2500,-60.894385846256455,-3.533189991079553
1.1213,794,2501,-60.891640846263385,-3.5338139910779773
1.1213,794,2502,-60.891640846263385,-3.5338139910779773
1.1198,794,2503,-60.88889784627031,-3.5344389910763994
1.1168,794,2505,-60.88339984628419,-3.535689991073241
1.1152999,794,2506,-60.88064884629114,-3.5363159910716604
1.1137999,794,2507,-60.87789584629809,-3.5369429910700774
1.1122999,794,2508,-60.875139846305046,-3.5375699910684943
1.1108,794,2509,-60.872385846312,-3.5381969910669113
1.1108,794,2510,-60.872385846312,-3.5381969910669113
1.1093,794,2511,-60.86964184631893,-3.538820991065336
1.1078,794,2512,-60.86690684632583,-3.539443991063763
1.1031,794,2513,-60.86417484633273,-3.540064991062195
1.0984,794,2514,-60.861443846339625,-3.5406869910606247
1.0936999,794,2515,-60.85871284634652,-3.541307991059057
1.0889,794,2516,-60.85598484635341,-3.541928991057489
1.0889,794,2517,-60.85598484635341,-3.541928991057489
1.0372,794,2531,-60.82051884644295,-3.549998991037114
1.0376999,794,2538,-60.80415784648426,-3.553720991027717
1.0378,794,2539,-60.801433846491136,-3.5543409910261516
1.0378,794,2540,-60.801433846491136,-3.5543409910261516
1.0379,794,2541,-60.798712846498006,-3.554959991024589
1.038,794,2542,-60.79599384650487,-3.5555779910230285
1.0381,794,2543,-60.793262846511766,-3.556199991021458
1.0224999,794,2544,-60.79006484651984,-3.55188999103234
1.0196999,794,2545,-60.78735484652668,-3.5525079910307795
1.0169,794,2546,-60.78464684653352,-3.5531249910292217
1.0141,794,2547,-60.78194084654035,-3.553741991027664
1.0113,794,2548,-60.77924684654715,-3.5543549910261163
1.0086,794,2549,-60.77654184655398,-3.5549719910245585
1.1280999,795,2494,-60.90872684622025,-3.5326549910809035
1.1280999,795,2495,-60.90872684622025,-3.5326549910809035
1.1265,795,2496,-60.9059738462272,-3.5332819910793205
1.1249,795,2497,-60.90321984623415,-3.53390799107774
1.1233,795,2498,-60.900465846241104,-3.534534991076157
1.1216999,795,2499,-60.897712846248055,-3.535161991074574
1.12,795,2500,-60.894962846255,-3.5357879910729935
1.1184,795,2501,-60.892218846261926,-3.536411991071418
1.1184,795,2502,-60.892218846261926,-3.536411991071418
1.1168,795,2503,-60.889477846268846,-3.5370359910698426
1.1151999,795,2504,-60.88673284627578,-3.5376609910682646
1.1136,795,2505,-60.88397984628273,-3.5382879910666816
1.112,795,2506,-60.88122884628967,-3.538913991065101
1.1104,795,2507,-60.878478846296616,-3.5395399910635206
1.1087999,795,2508,-60.87572584630357,-3.54016599106194
1.1072,795,2509,-60.87297484631051,-3.5407919910603596
1.1072,795,2510,-60.87297484631051,-3.5407919910603596
1.1055,795,2511,-60.870228846317445,-3.5414169910587816
1.1039,795,2512,-60.86749784632434,-3.542038991057211
1.1,795,2513,-60.86476884633123,-3.5426599910556433
1.0961,795,2514,-60.862041846338116,-3.543279991054078
1.0921999,795,2515,-60.859312846345006,-3.54390099105251
1.0443,795,2531,-60.821095846441494,-3.552596991030555
1.0418,795,2537,-60.80745684647593,-3.5556999910227205
1.0412999,795,2538,-60.80471684648285,-3.556323991021145
1.0408,795,2539,-60.80201784648966,-3.556937991019595
1.0408,795,2540,-60.80201784648966,-3.556937991019595
1.0404,795,2541,-60.79929884649653,-3.5575559910180345
1.0399,795,2542,-60.79658084650339,-3.5581749910164717
1.0394,795,2543,-60.793848846510286,-3.558795991014904
1.0218999,795,2544,-60.79062384651843,-3.554492991025768
1.0192,795,2545,-60.78792884652523,-3.5551069910242177
1.0165,795,2546,-60.785248846532,-3.555717991022675
1.0138,795,2547,-60.782541846538834,-3.55633399102112
1.0110999,795,2548,-60.77983684654566,-3.556950991019562
1.1309,796,2493,-60.9120728462118,-3.5346249910759298
1.1259,796,2494,-60.90931684621876,-3.5352519910743467
1.1259,796,2495,-60.90931684621876,-3.5352519910743467
1.1242,796,2496,-60.90655984622572,-3.535879991072761
1.1225,796,2497,-60.90380284623268,-3.536506991071178
1.1208,796,2498,-60.901047846239635,-3.5371349910695926
1.119,796,2499,-60.89829284624659,-3.5377619910680096
1.1172999,796,2500,-60.89553984625354,-3.538387991066429
1.1156,796,2501,-60.89279684626047,-3.539012991064851
1.1156,796,2502,-60.89279684626047,-3.539012991064851
1.1139,796,2503,-60.890052846267395,-3.5396369910632757
1.1121,796,2504,-60.88730884627432,-3.5402619910616977
1.1104,796,2505,-60.88455784628127,-3.540887991060117
1.1086999,796,2506,-60.88180884628821,-3.5415139910585367
1.107,796,2507,-60.879061846295144,-3.5421389910569587
1.1051999,796,2508,-60.87631084630209,-3.5427649910553782
1.1035,796,2509,-60.87356184630903,-3.5433899910538003
1.1035,796,2510,-60.87356184630903,-3.5433899910538003
1.1018,796,2511,-60.87081584631596,-3.5440159910522198
1.1,796,2512,-60.86808784632285,-3.5446359910506544
1.0969,796,2513,-60.86536184632973,-3.5452569910490865
1.0938,796,2514,-60.86263884633661,-3.5458759910475237
1.0534999,796,2529,-60.827139846426235,-3.5539539910271287
1.0525,796,2530,-60.82440784643313,-3.5545759910255583
1.0514,796,2531,-60.82167884644002,-3.5551969910239904
1.046,796,2537,-60.80804284647445,-3.5582989910161587
1.045,796,2538,-60.805303846481365,-3.5589219910145857
1.0439,796,2539,-60.80260184648819,-3.559536991013033
1.0439,796,2540,-60.80260184648819,-3.559536991013033
1.0428,796,2541,-60.79988384649505,-3.5601549910114727
1.0418,796,2542,-60.79716784650191,-3.5607729910099124
1.0407,796,2543,-60.79443384650881,-3.561394991008342
1.0212,796,2544,-60.79120984651695,-3.5570909910192086
1.0186,796,2545,-60.78851584652375,-3.5577049910176584
1.016,796,2546,-60.78583884653051,-3.5583149910161183
1.0134,796,2547,-60.78313284653734,-3.5589319910145605
1.1384,797,2491,-60.91816484619642,-3.535967991072539
1.1336,797,2492,-60.915413846203364,-3.5365939910709585
1.1287,797,2493,-60.912664846210305,-3.537219991069378
1.1237999,797,2494,-60.909876846217344,-3.5378539910677773
1.1237999,797,2495,-60.909876846217344,-3.5378539910677773
1.122,797,2496,-60.907115846224315,-3.5384829910661892
1.1201,797,2497,-60.90435584623128,-3.5391109910646037
1.1183,797,2498,-60.90162684623817,-3.539731991063036
1.1164,797,2499,-60.898872846245126,-3.540358991061453
1.1146,797,2500,-60.89611984625208,-3.5409859910598698
1.1127,797,2501,-60.89337384625901,-3.541610991058292
1.1127,797,2502,-60.89337384625901,-3.541610991058292
1.1108999,797,2503,-60.89062784626594,-3.542235991056714
1.1091,797,2504,-60.88788284627287,-3.542860991055136
1.1072,797,2505,-60.885133846279814,-3.543485991053558
1.1054,797,2506,-60.88238784628675,-3.54411099105198
1.1035,797,2507,-60.87964284629368,-3.544735991050402
1.1017,797,2508,-60.876894846300615,-3.545360991048824
1.0998,797,2509,-60.874149846307546,-3.545985991047246
1.0998,797,2510,-60.874149846307546,-3.545985991047246
1.0979999,797,2511,-60.871409846314464,-3.5466099910456705
1.0641,797,2528,-60.830450846417875,-3.55592999102214
1.0618,797,2529,-60.82771984642477,-3.5565519910205694
1.0602,797,2530,-60.82499084643166,-3.5571729910190015
1.0584999,797,2531,-60.82226484643854,-3.557792991017436
1.0569,797,2532,-60.81954484644541,-3.5584119910158734
1.0569,797,2533,-60.81954484644541,-3.5584119910158734
1.0503,797,2537,-60.80862784647297,-3.560895991009602
1.0486,797,2538,-60.805889846479886,-3.561518991008029
1.0469999,797,2539,-60.803184846486715,-3.562133991006476
1.0469999,797,2540,-60.803184846486715,-3.562133991006476
1.0453,797,2541,-60.800467846493575,-3.562751991004916
1.0436,797,2542,-60.79775284650043,-3.563368991003358
1.0419999,797,2543,-60.795041846507274,-3.5639859910018004
1.0206,797,2544,-60.79179584651547,-3.5596879910126518
1.0181,797,2545,-60.78910284652227,-3.560300991011104
1.0155,797,2546,-60.78642884652902,-3.560910991009564
1.013,797,2547,-60.78372284653585,-3.5615269910080087
1.1409999,798,2490,-60.92150584618798,-3.5379369910675678
1.1362,798,2491,-60.91875384619493,-3.5385629910659873
1.1313,798,2492,-60.91599884620189,-3.5391899910644042
1.1265,798,2493,-60.91324184620885,-3.5398179910628187
1.1215999,798,2494,-60.91045384621589,-3.540451991061218
1.1215999,798,2495,-60.91045384621589,-3.540451991061218
1.1197,798,2496,-60.90769284622286,-3.54108099105963
1.1177,798,2497,-60.904933846229824,-3.5417089910580444
1.1158,798,2498,-60.90220584623671,-3.5423299910564765
1.1137999,798,2499,-60.89945284624366,-3.5429569910548935
1.1118,798,2500,-60.89670084625061,-3.543582991053313
1.1099,798,2501,-60.89395184625755,-3.5442089910517325
1.1099,798,2502,-60.89395184625755,-3.5442089910517325
1.1079,798,2503,-60.891204846264486,-3.5448339910501545
1.106,798,2504,-60.888456846271424,-3.545459991048574
1.104,798,2505,-60.885711846278355,-3.5460839910469986
1.1021,798,2506,-60.882970846285275,-3.546707991045423
1.1000999,798,2507,-60.88023184629219,-3.54733099104385
1.0981,798,2508,-60.87749184629911,-3.5479549910422747
1.0962,798,2509,-60.87475284630602,-3.548577991040702
1.0962,798,2510,-60.87475284630602,-3.548577991040702
1.0745,798,2526,-60.83649384640262,-3.5572849910187188
1.0731,798,2527,-60.83376084640952,-3.5579069910171484
1.0716,798,2528,-60.831028846416416,-3.5585279910155805
1.0701,798,2529,-60.82829884642331,-3.5591489910140126
1.0679,798,2530,-60.82557284643019,-3.5597699910124447
1.0655999,798,2531,-60.822849846437066,-3.560388991010882
1.0634,798,2532,-60.82012984644393,-3.561007991009319
1.0634,798,2533,-60.82012984644393,-3.561007991009319
1.0545,798,2537,-60.80923784647143,-3.5634859910030627
1.0522,798,2538,-60.80650184647834,-3.56410899100149
1.05,798,2539,-60.80376984648524,-3.564729990999922
1.05,798,2540,-60.80376984648524,-3.564729990999922
1.0478,798,2541,-60.801053846492096,-3.5653479909983616
1.0454999,798,2542,-60.79833884649895,-3.5659659909968013
1.0433,798,2543,-60.7956258465058,-3.5665829909952436
1.0199,798,2544,-60.79238184651399,-3.5622839910060975
1.0174999,798,2545,-60.78971284652073,-3.5628919910045624
1.0151,798,2546,-60.78701784652753,-3.5635059910030122
1.1435,799,2489,-60.92484884617954,-3.539904991062599
1.1387,799,2490,-60.922098846186486,-3.5405309910610185
1.1338999,799,2491,-60.91934384619344,-3.5411579910594355
1.1291,799,2492,-60.91658284620041,-3.5417869910578474
1.1243,799,2493,-60.913820846207386,-3.542414991056262
1.1194999,799,2494,-60.91102984621443,-3.543050991054656
1.1194999,799,2495,-60.91102984621443,-3.543050991054656
1.1173999,799,2496,-60.9082698462214,-3.5436789910530706
1.1152999,799,2497,-60.905511846228364,-3.544306991051485
1.1133,799,2498,-60.90278384623525,-3.544927991049917
1.1112,799,2499,-60.9000318462422,-3.5455539910483367
1.1091,799,2500,-60.89725484624921,-3.546185991046741
1.107,799,2501,-60.89453484625608,-3.546804991045178
1.107,799,2502,-60.89453484625608,-3.546804991045178
1.105,799,2503,-60.89178984626301,-3.5474299910436002
1.1029,799,2504,-60.889046846269935,-3.5480549910420223
1.1007999,799,2505,-60.88630484627686,-3.548678991040447
1.0988,799,2506,-60.88356584628377,-3.549301991038874
1.0967,799,2507,-60.880827846290686,-3.549924991037301
1.0946,799,2508,-60.878090846297596,-3.550547991035728
1.0925,799,2509,-60.875354846304504,-3.551170991034155
1.0925,799,2510,-60.875354846304504,-3.551170991034155
1.081,799,2524,-60.83981584639423,-3.559258991013735
1.081,799,2525,-60.83981584639423,-3.559258991013735
1.0804,799,2526,-60.837068846401166,-3.559883991012157
1.0797,799,2527,-60.834336846408064,-3.560504991010589
1.079,799,2528,-60.83160584641496,-3.5611269910090186
1.0784,799,2529,-60.82887684642185,-3.5617479910074508
1.0756,799,2530,-60.826153846428724,-3.562366991005888
1.0727,799,2531,-60.82343384643559,-3.562985991004325
1.0698999,799,2532,-60.820715846442454,-3.563603991002765
1.0698999,799,2533,-60.820715846442454,-3.563603991002765
1.0615,799,2536,-60.81256084646304,-3.565459990998079
1.0587,799,2537,-60.80982484646995,-3.5660819909965085
1.0559,799,2538,-60.807089846476856,-3.5667049909949355
1.0531,799,2539,-60.80435584648376,-3.5673259909933677
1.0531,799,2540,-60.80435584648376,-3.5673259909933677
1.0502,799,2541,-60.80163884649062,-3.567944990991805
1.0474,799,2542,-60.79892384649747,-3.568561990990247
1.0446,799,2543,-60.796209846504325,-3.5691799909886868
1.0193,799,2544,-60.792989846512455,-3.564874990999556
1.017,799,2545,-60.79029584651926,-3.5654889909980056
1.146,800,2487,-60.92818884617111,-3.541873991057628
1.146,800,2488,-60.92818884617111,-3.541873991057628
1.1412,800,2489,-60.925438846178054,-3.5424999910560473
1.1316,800,2491,-60.91993784619194,-3.5437519910528863
1.1269,800,2492,-60.91717084619893,-3.5443819910512957
1.1221,800,2493,-60.91440184620592,-3.5450129910497026
1.1172999,800,2494,-60.91160584621298,-3.545648991048097
1.1172999,800,2495,-60.91160584621298,-3.545648991048097
1.1151,800,2496,-60.90887584621987,-3.5462709910465264
1.1129,800,2497,-60.90612084622683,-3.5468979910449434
1.1108,800,2498,-60.90333984623385,-3.5475309910433452
1.1086,800,2499,-60.90059084624079,-3.5481569910417647
1.1064,800,2500,-60.89784284624773,-3.5487819910401868
1.1042,800,2501,-60.89512484625459,-3.549400991038624
1.1042,800,2502,-60.89512484625459,-3.549400991038624
1.102,800,2503,-60.89238084626152,-3.5500249910370485
