,strdate,dttime,B8m,B8kd.min,B8kd.max,kde.flag,T865m,T865.kd.min,T865.kd.max
294,20171102T132812,2017-11-02 13:28:12,,,,False,,,
295,20171105T134856,2017-11-05 13:48:56,0.11481432630232558,0.11361431,0.15168309,True,0.26949886995503874,0.28217242008547,0.06929133824444444
296,20171106T132251,2017-11-06 13:22:51,,,,False,,,
297,20171108T141139,2017-11-08 14:11:39,,,,False,,,
298,20171109T134534,2017-11-09 13:45:34,0.12533222432608696,0.10993378,0.15078585,True,0.21252995406956524,0.31823621799999996,0.024356955413333332
299,20171112T140816,2017-11-12 14:08:16,,,,False,,,
300,20171113T134210,2017-11-13 13:42:10,0.12297521723926381,0.11077609,0.15281838,True,0.21293657107852762,0.2955568023214286,0.010270455256521737
301,20171116T140451,2017-11-16 14:04:51,,,,False,,,
302,20171117T133844,2017-11-17 13:38:44,,,,False,,,
303,20171120T140124,2017-11-20 14:01:24,,,,False,,,
304,20171121T133517,2017-11-21 13:35:17,,,,False,,,
305,20171124T135555,2017-11-24 13:55:55,0.12632617365432097,0.10740685,0.14210638,True,0.2604452196462963,0.4981627242592592,0.09007873959625
306,20171125T133148,2017-11-25 13:31:48,,,,False,,,
307,20171128T135225,2017-11-28 13:52:25,,,,False,,,
308,20171129T132617,2017-11-29 13:26:17,,,,False,,,
309,20171129T132725,2017-11-29 13:27:25,,,,False,,,
310,20171129T132817,2017-11-29 13:28:17,,,,False,,,
311,20171202T134951,2017-12-02 13:49:51,0.17070834,,,False,0.0062992126,,
312,20171203T132340,2017-12-03 13:23:40,,,,False,,,
313,20171205T141218,2017-12-05 14:12:18,,,,False,,,
314,20171206T134607,2017-12-06 13:46:07,0.1706003997368421,0.16953643,0.1706003997368421,True,0.006796518826315789,0.006796518826315789,0.006796518826315789
315,20171209T140833,2017-12-09 14:08:33,,,,False,,,
316,20171210T134222,2017-12-10 13:42:22,,,,False,,,
317,20171213T140449,2017-12-13 14:04:49,,,,False,,,
318,20171214T133838,2017-12-14 13:38:38,,,,False,,,
319,20171217T140104,2017-12-17 14:01:04,,,,False,,,
320,20171218T133454,2017-12-18 13:34:54,,,,False,,,
321,20171221T135720,2017-12-21 13:57:20,0.13840983568749998,0.118027285,0.17947936,True,0.224015742975,0.347086606,0.015118110520000002
322,20171222T133109,2017-12-22 13:31:09,,,,False,,,
323,20171225T135336,2017-12-25 13:53:36,,,,False,,,
324,20171226T132725,2017-12-26 13:27:25,,,,False,,,
325,20171229T134951,2017-12-29 13:49:51,,,,False,,,
326,20171230T132340,2017-12-30 13:23:40,,,,False,,,
327,20180101T141218,2018-01-01 14:12:18,,,,False,,,
328,20180102T134607,2018-01-02 13:46:07,0.20136113,,,False,0.02519685,,
329,20180105T140833,2018-01-05 14:08:33,,,,False,,,
330,20180106T134222,2018-01-06 13:42:22,0.096227915,,,False,0.264566935,,
331,20180109T140449,2018-01-09 14:04:49,,,,False,,,
332,20180110T133838,2018-01-10 13:38:38,0.16984161166666667,0.16984161166666667,0.16984161166666667,True,0.004199475066666667,0.004199475066666667,0.004199475066666667
333,20180113T140104,2018-01-13 14:01:04,,,,False,,,
334,20180114T133454,2018-01-14 13:34:54,,,,False,,,
335,20180117T135720,2018-01-17 13:57:20,0.13009979835000002,0.098782316,0.13009979835000002,True,0.15496062740000002,0.285826766575,0.05165354254
336,20180118T133109,2018-01-18 13:31:09,,,,False,,,
337,20180121T135336,2018-01-21 13:53:36,0.15666372042857143,0.15666372042857143,0.15999635,True,0.03599550002857143,0.038764384646153845,0.0022906227636363637
338,20180122T132725,2018-01-22 13:27:25,0.18819545,,,False,0.012598425,,
339,20180125T134951,2018-01-25 13:49:51,0.12353559975757578,0.10786462599999999,0.16069217,True,0.20844666819999996,0.2914214631578947,0.025196850075
340,20180126T132340,2018-01-26 13:23:40,,,,False,,,
341,20180128T141218,2018-01-28 14:12:18,,,,False,,,
342,20180129T134607,2018-01-29 13:46:07,0.16262202333333337,0.16262202333333337,0.16285287,True,0.011698537635714285,0.011698537635714285,0.011698537635714285
343,20180201T140833,2018-02-01 14:08:33,,,,False,,,
344,20180202T134222,2018-02-02 13:42:22,,,,False,,,
345,20180205T140449,2018-02-05 14:04:49,,,,False,,,
346,20180206T133838,2018-02-06 13:38:38,,,,False,,,
347,20180209T140104,2018-02-09 14:01:04,,,,False,,,
348,20180210T133454,2018-02-10 13:34:54,,,,False,,,
349,20180213T135720,2018-02-13 13:57:20,,,,False,,,
350,20180214T133109,2018-02-14 13:31:09,,,,False,,,
351,20180217T135336,2018-02-17 13:53:36,0.1363914944,0.1363914944,0.13946960000000003,True,0.178110231995,0.294750649125,0.06485855925185185
352,20180218T132725,2018-02-18 13:27:25,,,,False,,,
353,20180221T134951,2018-02-21 13:49:51,0.189266645,,,False,0.0031496063,,
354,20180222T132340,2018-02-22 13:23:40,,,,False,,,
355,20180224T141218,2018-02-24 14:12:18,,,,False,,,
356,20180225T134607,2018-02-25 13:46:07,0.16968292,,,False,0.0062992126,,
357,20180228T140833,2018-02-28 14:08:33,,,,False,,,
358,20180301T134222,2018-03-01 13:42:22,0.12361432244719688,0.10308542,0.21987365,True,0.07248611512542374,0.2315236927368421,0.004199475066666667
359,20180304T140449,2018-03-04 14:04:49,,,,False,,,
360,20180305T133838,2018-03-05 13:38:38,,,,False,,,
361,20180308T140105,2018-03-08 14:01:05,,,,False,,,
362,20180309T133454,2018-03-09 13:34:54,,,,False,,,
363,20180312T135720,2018-03-12 13:57:20,0.13932696348795182,0.13932696348795182,0.14765465,True,0.1609714431879518,0.18802469646043168,0.08152230880166668
364,20180313T133109,2018-03-13 13:31:09,,,,False,,,
365,20180316T135336,2018-03-16 13:53:36,,,,False,,,
366,20180320T134951,2018-03-20 13:49:51,0.1235299110447761,0.11553697,0.15944701,True,0.22695968788955226,0.283716533,0.017997750614285716
367,20180321T132340,2018-03-21 13:23:40,,,,False,,,
368,20180323T141218,2018-03-23 14:12:18,,,,False,,,
369,20180324T134607,2018-03-24 13:46:07,,,,False,,,
370,20180327T140833,2018-03-27 14:08:33,,,,False,,,
371,20180328T134222,2018-03-28 13:42:22,0.169966745,,,False,0.0062992126,,
372,20180331T140449,2018-03-31 14:04:49,,,,False,,,
373,20180401T133838,2018-04-01 13:38:38,0.15326108641176472,0.15326108641176472,0.16102177,True,0.07855488570588234,0.09403824422857143,0.040702603615384615
374,20180404T140105,2018-04-04 14:01:05,,,,False,,,
375,20180405T133454,2018-04-05 13:34:54,,,,False,,,
376,20180408T135720,2018-04-08 13:57:20,,,,False,,,
377,20180409T133109,2018-04-09 13:31:09,,,,False,,,
378,20180412T135336,2018-04-12 13:53:36,,,,False,,,
379,20180413T132725,2018-04-13 13:27:25,,,,False,,,
380,20180416T134951,2018-04-16 13:49:51,0.12083987349999999,0.11077609,0.12083987349999999,True,0.18173228200999997,0.2577831592307692,0.09238845084999998
381,20180417T132340,2018-04-17 13:23:40,,,,False,,,
382,20180419T141218,2018-04-19 14:12:18,,,,False,,,
383,20180420T134607,2018-04-20 13:46:07,0.13705486304255318,0.11612293,0.16197394,True,0.1427374762723404,0.26857551781818173,0.01669291321
384,20180423T140833,2018-04-23 14:08:33,,,,False,,,
385,20180424T134222,2018-04-24 13:42:22,0.15866520391304348,0.15866520391304348,0.16378674,True,0.041903457373913044,0.0462992122,0.025528387715789476
386,20180427T140449,2018-04-27 14:04:49,,,,False,,,
387,20180428T133838,2018-04-28 13:38:38,,,,False,,,
388,20180501T140105,2018-05-01 14:01:05,0.1241245900967742,0.12121342,0.1241245900967742,True,0.20279400203870965,0.23580965030434778,0.16824146709166665
389,20180502T133454,2018-05-02 13:34:54,0.12844567871651089,0.12516862,0.14664754,True,0.0987072870024922,0.13163182084827588,0.026578256515789468
390,20180505T135720,2018-05-05 13:57:20,,,,False,,,
391,20180506T133109,2018-05-06 13:31:09,,,,False,,,
392,20180509T135336,2018-05-09 13:53:36,0.12220203886274508,0.093728445,0.12220203886274508,True,0.1435232345029412,0.33741868882608694,0.11014077684242425
393,20180510T132725,2018-05-10 13:27:25,,,,False,,,
394,20180513T134951,2018-05-13 13:49:51,0.12304306368,0.12304306368,0.12599261,True,0.060472440463999994,0.060472440463999994,0.060527216243478274
395,20180514T132340,2018-05-14 13:23:40,,,,False,,,
396,20180516T141218,2018-05-16 14:12:18,,,,False,,,
397,20180517T134607,2018-05-17 13:46:07,0.12940687595833333,0.09123814,0.13985412,True,0.32939632533333335,0.42204723600000005,0.289763784
398,20180520T140833,2018-05-20 14:08:33,,,,False,,,
399,20180521T134222,2018-05-21 13:42:22,0.11493617973965041,0.07631458,0.1620838,True,0.08363407152069918,0.34409448374999996,0.1513983159310345
400,20180524T140449,2018-05-24 14:04:49,,,,False,,,
401,20180525T133838,2018-05-25 13:38:38,0.129343545,,,False,0.1543307065,,
402,20180528T140105,2018-05-28 14:01:05,,,,False,,,
403,20180529T133454,2018-05-29 13:34:54,0.144331185,,,False,0.0062992126,,
404,20180601T135720,2018-06-01 13:57:20,0.09824479973408239,0.09824479973408239,0.15355083,True,0.057377097070411984,0.0556043578162643,0.24188975959999998
405,20180602T133109,2018-06-02 13:31:09,0.10327928706408344,0.090871915,0.105246134,True,0.029440134917436658,0.03354330684,0.02918601222746365
406,20180605T135336,2018-06-05 13:53:36,,,,False,,,
407,20180606T132725,2018-06-06 13:27:25,,,,False,,,
408,20180609T134951,2018-06-09 13:49:51,0.09643656010948082,0.09643656010948082,0.15963012,True,0.09916638449300226,0.10276644798915742,0.2850393663125
409,20180610T132340,2018-06-10 13:23:40,,,,False,,,
410,20180612T141218,2018-06-12 14:12:18,,,,False,,,
411,20180613T134607,2018-06-13 13:46:07,0.09374686730058651,0.09374686730058651,0.09374686730058651,True,0.05955619140733138,0.05955619140733138,0.05528000548099688
412,20180616T140833,2018-06-16 14:08:33,,,,False,,,
413,20180617T134223,2018-06-17 13:42:23,0.10717617962686568,0.10717617962686568,0.16255989999999998,True,0.13115524617910446,0.13356299090624998,0.088188975
414,20180620T140449,2018-06-20 14:04:49,,,,False,,,
415,20180621T133838,2018-06-21 13:38:38,0.095696893,,,False,0.17007874,,
416,20180624T140105,2018-06-24 14:01:05,0.08167988556052631,0.06536455,0.13249306,True,0.08560298318736843,0.19457567555555555,0.21837270266666667
417,20180625T133454,2018-06-25 13:34:54,0.08515824263938619,0.07230446,0.08515824263938619,True,0.1194272708061381,0.18708661500000004,0.11658490305026177
418,20180628T135720,2018-06-28 13:57:20,0.08175510936677116,0.07332987,0.081917785,True,0.03836793096927899,0.04470904514878049,0.03876597360852459
419,20180629T133109,2018-06-29 13:31:09,0.09995945728571429,0.09995945728571429,0.09995945728571429,True,0.17727783428571428,0.18519684399999997,0.16377952333333334
420,20180702T135336,2018-07-02 13:53:36,0.07832124454156171,0.07832124454156171,0.07928099,True,0.052995894183879094,0.052995894183879094,0.05202985969090909
421,20180703T132725,2018-07-03 13:27:25,0.09368196823076923,0.09368196823076923,0.09368196823076923,True,0.17443973230769227,0.17443973230769227,0.143622047
422,20180706T134951,2018-07-06 13:49:51,0.07888826195461912,0.05798517,0.07888826195461912,True,0.11402901939675851,0.31496062599999997,0.10372188509422067
423,20180707T132340,2018-07-07 13:23:40,,,,False,,,
424,20180709T141218,2018-07-09 14:12:18,,,,False,,,
425,20180710T134607,2018-07-10 13:46:07,,,,False,,,
426,20180713T140833,2018-07-13 14:08:33,,,,False,,,
427,20180714T134223,2018-07-14 13:42:23,0.07424804802197801,0.06393628,0.07424804802197801,True,0.025162239247252742,0.03646912515789474,0.024772184292134833
428,20180717T140449,2018-07-17 14:04:49,,,,False,,,
429,20180718T133838,2018-07-18 13:38:38,0.0906263086956522,0.06402784,0.0906263086956522,True,0.24676480586956515,0.24356955,0.24874207756097563
430,20180721T140105,2018-07-21 14:01:05,0.0718256193,0.071279034,0.0718256193,True,0.04692913365,0.04692913365,0.04840447552631579
431,20180722T133454,2018-07-22 13:34:54,0.07830582244148936,0.06770836599999999,0.07955565,True,0.028513988734042556,0.03757030357142858,0.027630636852272728
432,20180725T135720,2018-07-25 13:57:20,0.07133946844827585,0.070986055,0.07133946844827585,True,0.16815484222463056,0.17641163787165773,0.15587200490212763
433,20180726T133109,2018-07-26 13:31:09,0.08085809625721783,0.08085809625721783,0.13406782,True,0.09622419193175855,0.09762039359116025,0.0579527546
434,20180729T135336,2018-07-29 13:53:36,0.06818235833890214,0.04850001599999999,0.10564898,True,0.19722999872840094,0.37480314333333337,0.22152230943333331
435,20180730T132725,2018-07-30 13:27:25,,,,False,,,
436,20180802T134951,2018-08-02 13:49:51,0.0681866143986755,0.0681866143986755,0.13198034,True,0.18482139934463576,0.18703748259888578,0.15748031416666666
437,20180803T132340,2018-08-03 13:23:40,,,,False,,,
438,20180805T141218,2018-08-05 14:12:18,,,,False,,,
439,20180806T134607,2018-08-06 13:46:07,,,,False,,,
440,20180809T140833,2018-08-09 14:08:33,,,,False,,,
441,20180810T134223,2018-08-10 13:42:23,0.07063695323577238,0.07063695323577238,0.07257912,True,0.22800076634146338,0.22785594237704918,0.22568360563636364
442,20180813T140449,2018-08-13 14:04:49,,,,False,,,
443,20180814T133838,2018-08-14 13:38:38,,,,False,,,
444,20180817T140105,2018-08-17 14:01:05,,,,False,,,
445,20180818T133454,2018-08-18 13:34:54,0.08988618798709679,0.08988618798709679,0.09275796,True,0.19324358584516127,0.19324358584516127,0.18180988127536232
446,20180821T135720,2018-08-21 13:57:20,,,,False,,,
447,20180822T133109,2018-08-22 13:31:09,,,,False,,,
448,20180825T135336,2018-08-25 13:53:36,0.07820813741304349,0.07820813741304349,0.14373608,True,0.12325524467267081,0.12401889712416,0.21039369199999997
449,20180826T132725,2018-08-26 13:27:25,0.07983898010810811,0.07951903,0.07983898010810811,True,0.22217493,0.22217493,0.22217493
450,20180829T134953,2018-08-29 13:49:53,0.08146999579054545,0.05717948,0.08146999579054545,True,0.1515979949458909,0.2661417325,0.1415443586830549
451,20180830T132343,2018-08-30 13:23:43,,,,False,,,
452,20180901T141220,2018-09-01 14:12:20,,,,False,,,
453,20180902T134610,2018-09-02 13:46:10,0.07752216896303697,0.06430250400000001,0.07752216896303697,True,0.3833269068331669,0.39829021257142855,0.38330611894790606
454,20180905T140837,2018-09-05 14:08:37,,,,False,,,
455,20180906T134226,2018-09-06 13:42:26,0.13939684243243244,0.13939684243243244,0.13939684243243244,True,0.013449670118918922,0.013449670118918922,0.013449670118918922
456,20180909T140453,2018-09-09 14:04:53,,,,False,,,
457,20180910T133843,2018-09-10 13:38:43,0.1048224952542373,0.1048224952542373,0.113028355,True,0.17125316843389835,0.20157480153488375,0.10891007020000001
458,20180913T140110,2018-09-13 14:01:10,,,,False,,,
459,20180914T133459,2018-09-14 13:34:59,0.0985992025,,,False,0.36535433,,
460,20180917T135726,2018-09-17 13:57:26,0.09305556768679245,0.09305556768679245,0.09457076,True,0.1311068183226415,0.1311068183226415,0.12408428627732794
461,20180918T133115,2018-09-18 13:31:15,0.09915058405263158,0.09915058405263158,0.09915058405263158,True,0.11968503863947368,0.12043593814966888,0.11968503862133333
462,20180921T135342,2018-09-21 13:53:42,0.08628035606236244,0.08628035606236244,0.08628035606236244,True,0.4229761778173147,0.4242510329215976,0.4220758515102194
463,20180922T132732,2018-09-22 13:27:32,0.09852872178301884,0.09852872178301884,0.09852872178301884,True,0.16924676738301886,0.17119036470588234,0.16924676738301886
464,20180925T134958,2018-09-25 13:49:58,0.08731607403533025,0.08731607403533025,0.15347760000000002,True,0.34175889008556065,0.3448118672594988,0.19977502257142857
465,20180926T132348,2018-09-26 13:23:48,,,,False,,,
466,20180928T141225,2018-09-28 14:12:25,,,,False,,,
467,20180929T134615,2018-09-29 13:46:15,0.08797734378076609,0.08797734378076609,0.120773956,True,0.25403230266715565,0.2596512624961241,0.11338582565
468,20181002T140841,2018-10-02 14:08:41,,,,False,,,
469,20181003T134231,2018-10-03 13:42:31,0.10520452149136277,0.10520452149136277,0.12798853,True,0.29750781876218807,0.3094028780348004,0.12255673735588235
470,20181006T140457,2018-10-06 14:04:57,,,,False,,,
471,20181007T133847,2018-10-07 13:38:47,0.10654344169746835,0.078218944,0.10654344169746835,True,0.2188298596936709,0.4706411592857142,0.21007200160160425
472,20181010T140113,2018-10-10 14:01:13,,,,False,,,
473,20181011T133502,2018-10-11 13:35:02,,,,False,,,
474,20181014T135729,2018-10-14 13:57:29,,,,False,,,
475,20181015T133118,2018-10-15 13:31:18,0.11135429952329749,0.10244454,0.14864345,True,0.09658792583870966,0.10906838831460675,0.1242662848727273
476,20181018T135345,2018-10-18 13:53:45,0.09686430469072164,0.089187294,0.13778497,True,0.4615309640274914,0.5424379992116183,0.04157480271111111
477,20181019T132734,2018-10-19 13:27:34,,,,False,,,
478,20181022T135000,2018-10-22 13:50:00,0.10409026234606206,0.10259102,0.10409026234606206,True,0.23638584397088305,0.2638849612905983,0.21286365376000002
479,20181023T132350,2018-10-23 13:23:50,,,,False,,,
480,20181025T141227,2018-10-25 14:12:27,,,,False,,,
481,20181026T134616,2018-10-26 13:46:16,0.10971076389572193,0.10971076389572193,0.14402905,True,0.3101435823385027,0.3379697267365269,0.05967675117368423
482,20181029T140842,2018-10-29 14:08:42,,,,False,,,
483,20181030T134232,2018-10-30 13:42:32,,,,False,,,
484,20181102T140458,2018-11-02 14:04:58,,,,False,,,
485,20181103T133847,2018-11-03 13:38:47,,,,False,,,
486,20181106T140113,2018-11-06 14:01:13,,,,False,,,
487,20181107T133502,2018-11-07 13:35:02,,,,False,,,
488,20181110T135729,2018-11-10 13:57:29,0.11943634050769232,0.11943634050769232,0.14794764,True,0.2124288289476923,0.21538382407166126,0.140520896
489,20181111T133118,2018-11-11 13:31:18,,,,False,,,
490,20181114T135344,2018-11-14 13:53:44,,,,False,,,
491,20181115T132733,2018-11-15 13:27:33,,,,False,,,
492,20181118T134959,2018-11-18 13:49:59,,,,False,,,
493,20181119T132348,2018-11-19 13:23:48,,,,False,,,
494,20181121T141225,2018-11-21 14:12:25,,,,False,,,
495,20181122T134614,2018-11-22 13:46:14,,,,False,,,
496,20181125T140840,2018-11-25 14:08:40,,,,False,,,
497,20181126T134229,2018-11-26 13:42:29,0.16120487333333333,0.16114993,0.16120487333333333,True,0.027296587533333336,0.027296587533333336,0.027296587533333336
498,20181129T140455,2018-11-29 14:04:55,,,,False,,,
499,20181130T133844,2018-11-30 13:38:44,,,,False,,,
500,20181203T140110,2018-12-03 14:01:10,,,,False,,,
501,20181204T133459,2018-12-04 13:34:59,,,,False,,,
502,20181207T135725,2018-12-07 13:57:25,,,,False,,,
503,20181208T133114,2018-12-08 13:31:14,,,,False,,,
504,20181211T135340,2018-12-11 13:53:40,0.11925413,0.11925413,0.1261391,True,0.32335957333333337,0.32335957333333337,0.31811023499999996
505,20181212T132729,2018-12-12 13:27:29,,,,False,,,
506,20181215T134955,2018-12-15 13:49:55,,,,False,,,
507,20181216T132343,2018-12-16 13:23:43,,,,False,,,
508,20181218T141220,2018-12-18 14:12:20,,,,False,,,
509,20181219T134609,2018-12-19 13:46:09,,,,False,,,
510,20181222T140836,2018-12-22 14:08:36,,,,False,,,
511,20181223T134226,2018-12-23 13:42:26,0.18759118,,,False,0.031496063,,
512,20181226T140453,2018-12-26 14:04:53,,,,False,,,
513,20181227T133842,2018-12-27 13:38:42,,,,False,,,
514,20181230T140109,2018-12-30 14:01:09,,,,False,,,
515,20181231T133458,2018-12-31 13:34:58,0.166985464375,0.166985464375,0.16889554,True,0.008661417275,0.008661417275,0.008661417275
516,20190103T135725,2019-01-03 13:57:25,,,,False,,,
517,20190104T133114,2019-01-04 13:31:14,,,,False,,,
518,20190107T135341,2019-01-07 13:53:41,,,,False,,,
519,20190108T132731,2019-01-08 13:27:31,,,,False,,,
520,20190111T134957,2019-01-11 13:49:57,0.16204719,,,False,0.0,,
521,20190112T132347,2019-01-12 13:23:47,,,,False,,,
522,20190114T141224,2019-01-14 14:12:24,,,,False,,,
523,20190115T134613,2019-01-15 13:46:13,0.13980401165789472,0.13980401165789472,0.1487167,True,0.07517612939736842,0.09731197406551725,0.02275429850204082
524,20190118T140840,2019-01-18 14:08:40,,,,False,,,
525,20190119T134229,2019-01-19 13:42:29,,,,False,,,
526,20190122T140456,2019-01-22 14:04:56,,,,False,,,
527,20190123T133845,2019-01-23 13:38:45,,,,False,,,
528,20190126T140112,2019-01-26 14:01:12,,,,False,,,
529,20190127T133501,2019-01-27 13:35:01,0.13735613080357142,0.13258462,0.13735613080357142,True,0.047356579851785714,0.049448818250000005,0.047356579851785714
530,20190130T135728,2019-01-30 13:57:28,0.08868068633333333,0.08868068633333333,0.09812311,True,0.26299212666666666,0.33910761500000003,0.2357705271428571
531,20190131T133117,2019-01-31 13:31:17,,,,False,,,
532,20190203T135343,2019-02-03 13:53:43,,,,False,,,
533,20190204T132732,2019-02-04 13:27:32,,,,False,,,
534,20190207T134959,2019-02-07 13:49:59,0.13086776553333332,0.11767937,0.13086776553333332,True,0.2135852999333333,0.2940737634210526,0.15419376902173915
535,20190208T132348,2019-02-08 13:23:48,,,,False,,,
536,20190210T141225,2019-02-10 14:12:25,,,,False,,,
537,20190211T134615,2019-02-11 13:46:15,0.16550225875000002,0.16550225875000002,0.1737846,True,0.10669291118750002,0.11338582442666666,0.012073490749999999
538,20190214T140841,2019-02-14 14:08:41,,,,False,,,
539,20190215T134230,2019-02-15 13:42:30,,,,False,,,
540,20190218T140457,2019-02-18 14:04:57,,,,False,,,
541,20190219T133846,2019-02-19 13:38:46,,,,False,,,
542,20190222T140112,2019-02-22 14:01:12,0.11515177300000001,0.105960265,0.12108524,True,0.1501056256097561,0.1644255987179487,0.148264798962963
543,20190223T133501,2019-02-23 13:35:01,,,,False,,,
544,20190226T135727,2019-02-26 13:57:27,0.1197526252361809,0.08821680400000001,0.1197526252361809,True,0.14483440748592966,0.261417321923077,0.130136408251831
545,20190227T133116,2019-02-27 13:31:16,,,,False,,,
546,20190302T135342,2019-03-02 13:53:42,0.12422393140909092,0.09750054,0.13302408,True,0.2659985631818182,0.517795262,0.1919407105882353
547,20190303T132731,2019-03-03 13:27:31,,,,False,,,
548,20190306T134957,2019-03-06 13:49:57,0.10248085249791666,0.08085574,0.121433154,True,0.12459317526791666,0.16272965833333333,0.13913848964705883
549,20190307T132346,2019-03-07 13:23:46,,,,False,,,
550,20190309T141223,2019-03-09 14:12:23,,,,False,,,
551,20190310T134612,2019-03-10 13:46:12,0.1174520039122807,0.114877775,0.14800256,True,0.1568663557582846,0.16279964914666664,0.11081948040740741
552,20190313T140838,2019-03-13 14:08:38,,,,False,,,
553,20190314T134227,2019-03-14 13:42:27,0.11473494988461537,0.11332133400000001,0.14611652,True,0.0973712891776923,0.09247557653360995,0.1562204727066666
554,20190317T140455,2019-03-17 14:04:55,,,,False,,,
555,20190318T133844,2019-03-18 13:38:44,0.10046440825633804,0.10046440825633804,0.10046440825633804,True,0.2988310937008451,0.31534239703030303,0.2939756761059172
556,20190319T141408,2019-03-19 14:14:08,,,,False,,,
557,20190320T134757,2019-03-20 13:47:57,,,,False,,,
558,20190321T140111,2019-03-21 14:01:11,,,,False,,,
559,20190322T133501,2019-03-22 13:35:01,,,,False,,,
560,20190323T141024,2019-03-23 14:10:24,,,,False,,,
561,20190324T134413,2019-03-24 13:44:13,0.11457106499999999,0.11457106499999999,0.13710746,True,0.29921260315,0.5952756,0.0031496063
562,20190325T135728,2019-03-25 13:57:28,,,,False,,,
563,20190326T133117,2019-03-26 13:31:17,0.1030489773884892,0.10282907,0.14166692,True,0.09276610146474822,0.09156522867245659,0.12733408255714287
564,20190327T140640,2019-03-27 14:06:40,,,,False,,,
565,20190328T134029,2019-03-28 13:40:29,0.09717058422420907,0.09550463,0.15649892,True,0.11096838407895461,0.11166441952792792,0.06299212586
566,20190329T135344,2019-03-29 13:53:44,,,,False,,,
567,20190330T132734,2019-03-30 13:27:34,,,,False,,,
568,20190331T140256,2019-03-31 14:02:56,,,,False,,,
569,20190401T133645,2019-04-01 13:36:45,0.09586999461864407,0.086880095,0.09660329,True,0.0523688772779661,0.07619366642553191,0.04673790748928571
570,20190402T135001,2019-04-02 13:50:01,0.10028992853153151,0.10028992853153151,0.10198676,True,0.21593246541981978,0.22543139328723405,0.19105141079529414
571,20190403T132350,2019-04-03 13:23:50,,,,False,,,
572,20190404T135911,2019-04-04 13:59:11,,,,False,,,
573,20190405T133300,2019-04-05 13:33:00,,,,False,,,
574,20190405T141228,2019-04-05 14:12:28,,,,False,,,
575,20190406T134617,2019-04-06 13:46:17,0.09110818875268817,0.09110818875268817,0.14382763,True,0.3281347872204301,0.34049493583333335,0.2519685
576,20190408T135527,2019-04-08 13:55:27,,,,False,,,
577,20190409T132916,2019-04-09 13:29:16,,,,False,,,
578,20190409T140844,2019-04-09 14:08:44,,,,False,,,
579,20190410T134233,2019-04-10 13:42:33,0.0973591343034188,0.0973591343034188,0.09940489400000001,True,0.374560869968376,0.3799170244086022,0.3732826478885058
580,20190412T135143,2019-04-12 13:51:43,,,,False,,,
581,20190413T132532,2019-04-13 13:25:32,0.0956553733372093,0.0956553733372093,0.0956553733372093,True,0.10778245728488371,0.11059890227878788,0.09665745412582781
582,20190413T140500,2019-04-13 14:05:00,,,,False,,,
583,20190414T133849,2019-04-14 13:38:49,0.1019370715497076,0.1019370715497076,0.12740257,True,0.09883501294346979,0.08870234725726873,0.17576038159215682
584,20190415T141409,2019-04-15 14:14:09,,,,False,,,
585,20190416T134758,2019-04-16 13:47:58,0.08400731990117646,0.08400731990117646,0.128428,True,0.21507734939411766,0.22628587226447536,0.20031496
586,20190417T140116,2019-04-17 14:01:16,,,,False,,,
587,20190418T133506,2019-04-18 13:35:06,0.09095029676626015,0.09095029676626015,0.111471914,True,0.18487932813536587,0.18629168135966737,0.12668416451111109
588,20190419T141025,2019-04-19 14:10:25,,,,False,,,
589,20190420T134414,2019-04-20 13:44:14,,,,False,,,
590,20190421T135732,2019-04-21 13:57:32,,,,False,,,
591,20190422T133122,2019-04-22 13:31:22,,,,False,,,
592,20190423T140640,2019-04-23 14:06:40,,,,False,,,
593,20190424T134029,2019-04-24 13:40:29,,,,False,,,
594,20190425T135348,2019-04-25 13:53:48,0.08739782682258065,0.08387707,0.14565875,True,0.22768605376774195,0.22356028889411766,0.17637795
595,20190426T132738,2019-04-26 13:27:38,,,,False,,,
596,20190427T140255,2019-04-27 14:02:55,,,,False,,,
597,20190428T133644,2019-04-28 13:36:44,,,,False,,,
598,20190429T135004,2019-04-29 13:50:04,,,,False,,,
599,20190430T132354,2019-04-30 13:23:54,,,,False,,,
600,20190501T135911,2019-05-01 13:59:11,,,,False,,,
601,20190502T133300,2019-05-02 13:33:00,,,,False,,,
602,20190502T141231,2019-05-02 14:12:31,,,,False,,,
603,20190503T134620,2019-05-03 13:46:20,0.07383353064157706,0.07383353064157706,0.12930693,True,0.20408093989964157,0.20464364913333333,0.2623172057142857
604,20190505T135526,2019-05-05 13:55:26,0.06572428199906542,0.06572428199906542,0.06572428199906542,True,0.1315828968940187,0.14180302218502674,0.12367345178300518
605,20190506T132915,2019-05-06 13:29:15,0.06638841930029155,0.04787744,0.067159034,True,0.19364109918367348,0.34393701200000004,0.18762950513157894
606,20190506T140847,2019-05-06 14:08:47,,,,False,,,
607,20190507T134236,2019-05-07 13:42:36,,,,False,,,
608,20190509T135141,2019-05-09 13:51:41,0.06634523416710875,0.036432996,0.112772,True,0.16281041598832893,0.277165346,0.34015747333333335
609,20190510T132530,2019-05-10 13:25:30,,,,False,,,
610,20190510T140503,2019-05-10 14:05:03,,,,False,,,
611,20190511T133852,2019-05-11 13:38:52,,,,False,,,
612,20190512T141407,2019-05-12 14:14:07,,,,False,,,
