Date,S3,MOD,MYD,VIR
2019-08-02,0.1281320796320755,0.1256933042212518,0.12925189873417722,0.1318288343558282
2019-08-04,0.171763515,0.1256933042212518,0.12925189873417722,0.1318288343558282
2019-08-06,0.1611499453333333,0.1362119266055046,0.13903828996282527,0.14434632352941176
2019-08-08,0.1525317975813953,0.1362119266055046,0.13903828996282527,0.14434632352941176
2019-08-10,0.1097954273333333,0.1362119266055046,0.13903828996282527,0.14434632352941176
2019-08-12,0.1361317364285714,0.1362119266055046,0.13903828996282527,0.14434632352941176
2019-08-16,0.1826380233333333,0.11840247395833332,0.12704315068493152,0.13140274914089348
2019-08-18,0.113426622,0.11840247395833332,0.12704315068493152,0.13140274914089348
2019-08-19,0.09566345569565217,0.11840247395833332,0.12704315068493152,0.13140274914089348
2019-08-23,0.1042188652763158,0.11096982456140352,0.13159347826086956,0.12875642458100559
2019-08-25,0.1022754627333333,0.11096982456140352,0.13159347826086956,0.12875642458100559
2019-08-26,0.08863796322222223,0.11096982456140352,0.13159347826086956,0.12875642458100559
2019-08-27,0.102291603537037,0.11096982456140352,0.13159347826086956,0.12875642458100559
2019-08-29,0.08841369945161288,0.10897292307692308,0.11210501319261214,0.12566190476190478
2019-08-31,0.09722267630232558,0.10897292307692308,0.11210501319261214,0.12566190476190478
2019-09-02,0.09184030182432433,0.10897292307692308,0.11210501319261214,0.12566190476190478
2019-09-06,0.0971195798984375,0.1366045652173913,0.14625266418835192,0.15373
2019-09-10,0.1092787499746836,0.1366045652173913,0.14625266418835192,0.15373
2019-09-11,0.1173535905,0.1366045652173913,0.14625266418835192,0.15373
2019-09-12,0.1230994632,0.1366045652173913,0.14625266418835192,0.15373
2019-09-14,0.1282468109473685,0.10812790697674418,0.12985,0.11735384615384614
2019-09-19,0.1315790612352941,0.10812790697674418,0.12985,0.11735384615384614
2019-09-23,0.101403958862069,0.08799171075837743,0.08847219730941704,0.11769663865546218
2019-09-27,0.07689279582692309,0.08799171075837743,0.08847219730941704,0.11769663865546218
2019-09-29,0.07156309777876108,0.08799171075837743,0.08847219730941704,0.11769663865546218
2019-10-16,0.05410118222222222,0.06334929577464789,0.07161855670103093,0.07893714285714286
2019-10-22,0.02927233827777778,0.06334929577464789,0.07161855670103093,0.07893714285714286
2019-11-24,0.152792752,0.13430179445350734,0.1415578475336323,0.15521857142857143
2019-11-26,0.1462410415,0.1529045226130653,0.13903960396039605,0.164865
2019-12-01,0.164908295,0.1529045226130653,0.13903960396039605,0.164865
2019-12-02,0.1744542671428571,0.1529045226130653,0.13903960396039605,0.164865
2019-12-28,0.191392568,0.1698904761904762,0.16152481481481482,0.16257121212121212
2020-01-05,0.1841712276923077,0.1698904761904762,0.16152481481481482,0.17268141592920352
2020-01-15,0.159200951875,0.14710893371757924,0.15532117117117117,0.14231785714285713
2020-01-24,0.1193411095,0.18156216216216217,0.19697575757575758,0.1597157894736842
2020-02-01,0.1551721954545455,0.1597,0.15438325123152707,0.15873421052631578
2020-02-03,0.1091097785714286,0.1597,0.14332448979591836,0.15873421052631578
